PERMNO,date,TICKER,COMNAM,PRC,VOL,RET
10001,04/22/1988,GFGC,GREAT FALLS GAS CO,6.62500,2450,0.081633
10001,04/25/1988,GFGC,GREAT FALLS GAS CO,6.62500,2100,0.000000
10001,04/26/1988,GFGC,GREAT FALLS GAS CO,6.62500,530,0.000000
10001,04/27/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,-0.047170
10001,04/28/1988,GFGC,GREAT FALLS GAS CO,6.12500,600,-0.029703
10001,04/29/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,0.030612
10001,05/02/1988,GFGC,GREAT FALLS GAS CO,6.50000,500,0.029703
10001,05/03/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,-0.028846
10001,05/04/1988,GFGC,GREAT FALLS GAS CO,6.12500,2000,-0.029703
10001,05/05/1988,GFGC,GREAT FALLS GAS CO,6.12500,100,0.000000
10001,05/06/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,0.030612
10001,05/09/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,0.000000
10001,05/10/1988,GFGC,GREAT FALLS GAS CO,6.12500,200,-0.029703
10001,05/11/1988,GFGC,GREAT FALLS GAS CO,6.12500,200,0.000000
10001,05/12/1988,GFGC,GREAT FALLS GAS CO,-6.31250,0,0.030612
10001,05/13/1988,GFGC,GREAT FALLS GAS CO,6.12500,900,-0.029703
10001,05/16/1988,GFGC,GREAT FALLS GAS CO,6.50000,1100,0.061224
10001,05/17/1988,GFGC,GREAT FALLS GAS CO,6.12500,250,-0.057692
10001,05/18/1988,GFGC,GREAT FALLS GAS CO,6.37500,4750,0.040816
10001,05/19/1988,GFGC,GREAT FALLS GAS CO,6.62500,100,0.039216
10001,05/20/1988,GFGC,GREAT FALLS GAS CO,-6.37500,0,-0.037736
10001,05/23/1988,GFGC,GREAT FALLS GAS CO,6.62500,100,0.039216
10001,05/24/1988,GFGC,GREAT FALLS GAS CO,-6.43750,0,-0.028302
10001,05/25/1988,GFGC,GREAT FALLS GAS CO,-6.43750,0,0.000000
10001,05/26/1988,GFGC,GREAT FALLS GAS CO,-6.43750,0,0.000000
10001,05/27/1988,GFGC,GREAT FALLS GAS CO,-6.43750,0,0.000000
10001,05/31/1988,GFGC,GREAT FALLS GAS CO,-6.43750,0,0.000000
10001,06/01/1988,GFGC,GREAT FALLS GAS CO,6.37500,1000,-0.009709
10001,06/02/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.019608
10001,06/03/1988,GFGC,GREAT FALLS GAS CO,6.25000,500,-0.038462
10001,06/06/1988,GFGC,GREAT FALLS GAS CO,6.25000,600,0.000000
10001,06/07/1988,GFGC,GREAT FALLS GAS CO,6.25000,700,0.017600
10001,06/08/1988,GFGC,GREAT FALLS GAS CO,6.25000,900,0.000000
10001,06/09/1988,GFGC,GREAT FALLS GAS CO,6.25000,300,0.000000
10001,06/10/1988,GFGC,GREAT FALLS GAS CO,6.75000,250,0.080000
10001,06/13/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,-0.037037
10001,06/14/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,06/15/1988,GFGC,GREAT FALLS GAS CO,6.75000,300,0.038462
10001,06/16/1988,GFGC,GREAT FALLS GAS CO,6.75000,500,0.000000
10001,06/17/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,-0.037037
10001,06/20/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,06/21/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,06/22/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,06/23/1988,GFGC,GREAT FALLS GAS CO,6.37500,3230,-0.019231
10001,06/24/1988,GFGC,GREAT FALLS GAS CO,6.75000,3750,0.058824
10001,06/27/1988,GFGC,GREAT FALLS GAS CO,6.37500,3000,-0.055556
10001,06/28/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.019608
10001,06/29/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,06/30/1988,GFGC,GREAT FALLS GAS CO,6.25000,250,-0.038462
10001,07/01/1988,GFGC,GREAT FALLS GAS CO,6.62500,1200,0.060000
10001,07/05/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,-0.018868
10001,07/06/1988,GFGC,GREAT FALLS GAS CO,6.75000,1050,0.038462
10001,07/07/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,-0.037037
10001,07/08/1988,GFGC,GREAT FALLS GAS CO,-6.50000,0,0.000000
10001,07/11/1988,GFGC,GREAT FALLS GAS CO,6.25000,100,-0.038462
10001,07/12/1988,GFGC,GREAT FALLS GAS CO,6.25000,300,0.000000
